,item_id,item_feature_0,item_feature_1,item_feature_2,item_feature_3
21,21,-0.4099641423741841,aed790911d0344f149be2fb9470d6f0a,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
22,22,-0.5214734970251249,62dc7dd3bfeff6123b2f6f243da49a17,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
23,23,-0.7444922063270066,31af389431e50a8fcd6470aeeb7951f8,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
24,24,-0.5883791098156894,31af389431e50a8fcd6470aeeb7951f8,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
25,25,-0.43226601330437225,31af389431e50a8fcd6470aeeb7951f8,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
26,26,-0.5214734970251249,62dc7dd3bfeff6123b2f6f243da49a17,baf3941793166b612fd495e7ee5f9111,f56faf88e4759846197592d0216dd55b
27,27,-0.5214734970251249,20c69b0fcc25525e5b5b9cabc4a27653,67503f4af781d4037a8bac5e22549edd,5c1e29f902c3ad66e0ff9f6020b1aa0b
28,28,-0.38766227144399595,e9d15d70c2ca6f1b23fb0bce37c4a179,a5214c89deefd540a83ef8c9f7f84dd5,1ead5eb1766472d5bbe45ef0d5654a59
29,29,0.6382237913446597,c07e0d7b92c664f8ce996734c9d10f43,3d18d5b256cf24fb0adc0bbb50dec23b,1ead5eb1766472d5bbe45ef0d5654a59
30,30,-0.12003982028173796,aed790911d0344f149be2fb9470d6f0a,b337704829af54b7a3da18f555ad2fb9,1ced27f8748b9def6220f316c049381d
31,31,-0.2761529167930551,aed790911d0344f149be2fb9470d6f0a,b337704829af54b7a3da18f555ad2fb9,1ced27f8748b9def6220f316c049381d
32,32,-0.947439231791719,782a952ef78da6aa818497f1f29b7613,538cee29396c83acd850e86939150390,f56faf88e4759846197592d0216dd55b
33,33,-0.947439231791719,782a952ef78da6aa818497f1f29b7613,538cee29396c83acd850e86939150390,f56faf88e4759846197592d0216dd55b
34,34,-0.7244205224898372,782a952ef78da6aa818497f1f29b7613,db89dce634765a5e7869fe1d551e7248,c5f30230aeb098ffdbba4c8ce226a78a
35,35,-0.7244205224898372,782a952ef78da6aa818497f1f29b7613,db89dce634765a5e7869fe1d551e7248,c5f30230aeb098ffdbba4c8ce226a78a
36,36,0.19218637274089637,deb39dbd02a59eea565e7920c3b28123,67503f4af781d4037a8bac5e22549edd,5c1e29f902c3ad66e0ff9f6020b1aa0b
37,37,0.19218637274089637,deb39dbd02a59eea565e7920c3b28123,b337704829af54b7a3da18f555ad2fb9,1ced27f8748b9def6220f316c049381d
38,38,2.689995916921971,62dc7dd3bfeff6123b2f6f243da49a17,2a6d2f8e3bea6e95b9d0622b41a99bbd,1ead5eb1766472d5bbe45ef0d5654a59
39,39,1.1288649518087994,d2ef53adfb714b9e621adde9b61d5e53,2a6d2f8e3bea6e95b9d0622b41a99bbd,1ead5eb1766472d5bbe45ef0d5654a59
40,40,-0.38766227144399595,aed790911d0344f149be2fb9470d6f0a,b337704829af54b7a3da18f555ad2fb9,1ced27f8748b9def6220f316c049381d
41,41,0.5044125657635307,d2ef53adfb714b9e621adde9b61d5e53,1aea2967a11e22c399108e65491126aa,2db6b0c562a5255a63087f66dd78af2d
42,42,2.0655435308767025,d2ef53adfb714b9e621adde9b61d5e53,feef6349e39136f620400378c817fcd0,1ead5eb1766472d5bbe45ef0d5654a59
43,43,-0.5214734970251249,aed790911d0344f149be2fb9470d6f0a,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
44,44,-0.9675109156288882,62dc7dd3bfeff6123b2f6f243da49a17,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
45,45,0.6605256622748479,deb39dbd02a59eea565e7920c3b28123,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
46,46,-0.7444922063270066,d2ef53adfb714b9e621adde9b61d5e53,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
47,47,0.6605256622748479,deb39dbd02a59eea565e7920c3b28123,db89dce634765a5e7869fe1d551e7248,c5f30230aeb098ffdbba4c8ce226a78a
48,48,-0.43226601330437225,62dc7dd3bfeff6123b2f6f243da49a17,db89dce634765a5e7869fe1d551e7248,c5f30230aeb098ffdbba4c8ce226a78a
49,49,-0.8336996900477592,aed790911d0344f149be2fb9470d6f0a,28565824d4122556bd8a3425e27b6bb5,f56faf88e4759846197592d0216dd55b
50,50,-1.056718399349641,957b757e92e33b8c738ce9fb2be69e5d,28565824d4122556bd8a3425e27b6bb5,f56faf88e4759846197592d0216dd55b
51,51,-0.7444922063270066,957b757e92e33b8c738ce9fb2be69e5d,baf3941793166b612fd495e7ee5f9111,f56faf88e4759846197592d0216dd55b
52,52,-0.7444922063270066,957b757e92e33b8c738ce9fb2be69e5d,db89dce634765a5e7869fe1d551e7248,c5f30230aeb098ffdbba4c8ce226a78a
53,53,0.16988450181070822,20c69b0fcc25525e5b5b9cabc4a27653,538cee29396c83acd850e86939150390,f56faf88e4759846197592d0216dd55b
54,54,-0.43226601330437225,957b757e92e33b8c738ce9fb2be69e5d,2e376fb0e448c316fbad256361e64826,f56faf88e4759846197592d0216dd55b
55,55,-0.43226601330437225,957b757e92e33b8c738ce9fb2be69e5d,67503f4af781d4037a8bac5e22549edd,5c1e29f902c3ad66e0ff9f6020b1aa0b
56,56,-0.43226601330437225,957b757e92e33b8c738ce9fb2be69e5d,2e376fb0e448c316fbad256361e64826,f56faf88e4759846197592d0216dd55b
57,57,0.013771405299391045,20c69b0fcc25525e5b5b9cabc4a27653,634ef988dd4211461ace3be5ef5ee752,57d4fc9437511461ff53cc61e6d21206
58,58,-0.45456788423456046,20c69b0fcc25525e5b5b9cabc4a27653,b337704829af54b7a3da18f555ad2fb9,1ced27f8748b9def6220f316c049381d
59,59,0.32599759832202535,20c69b0fcc25525e5b5b9cabc4a27653,feef6349e39136f620400378c817fcd0,1ead5eb1766472d5bbe45ef0d5654a59
60,60,-0.6775865935364421,20c69b0fcc25525e5b5b9cabc4a27653,3f1d208a85ba1e71ebff82ab7f62a2eb,5c1e29f902c3ad66e0ff9f6020b1aa0b
61,61,-0.2761529167930551,aed790911d0344f149be2fb9470d6f0a,67503f4af781d4037a8bac5e22549edd,5c1e29f902c3ad66e0ff9f6020b1aa0b
62,62,-0.5214734970251249,e9d15d70c2ca6f1b23fb0bce37c4a179,67503f4af781d4037a8bac5e22549edd,5c1e29f902c3ad66e0ff9f6020b1aa0b
63,63,-0.49917162609493676,bf3c9b21b0ac9cd00a950c8f84e3677a,db89dce634765a5e7869fe1d551e7248,c5f30230aeb098ffdbba4c8ce226a78a
64,64,-0.5883791098156894,c07e0d7b92c664f8ce996734c9d10f43,3f1d208a85ba1e71ebff82ab7f62a2eb,5c1e29f902c3ad66e0ff9f6020b1aa0b
65,65,3.782787592501191,deb39dbd02a59eea565e7920c3b28123,2a6d2f8e3bea6e95b9d0622b41a99bbd,1ead5eb1766472d5bbe45ef0d5654a59
66,66,-0.12003982028173796,c07e0d7b92c664f8ce996734c9d10f43,b337704829af54b7a3da18f555ad2fb9,1ced27f8748b9def6220f316c049381d
67,67,-0.2761529167930551,62dc7dd3bfeff6123b2f6f243da49a17,67503f4af781d4037a8bac5e22549edd,5c1e29f902c3ad66e0ff9f6020b1aa0b
68,68,1.1288649518087994,31af389431e50a8fcd6470aeeb7951f8,feef6349e39136f620400378c817fcd0,1ead5eb1766472d5bbe45ef0d5654a59
69,69,-0.6775865935364421,20c69b0fcc25525e5b5b9cabc4a27653,e1d8b6ec3ed512a75388213844dc3a0b,f56faf88e4759846197592d0216dd55b
70,70,-0.9006053028383237,20c69b0fcc25525e5b5b9cabc4a27653,2e376fb0e448c316fbad256361e64826,f56faf88e4759846197592d0216dd55b
71,71,-0.6775865935364421,20c69b0fcc25525e5b5b9cabc4a27653,e0819c570f6e750636fa5afa59077331,5c1e29f902c3ad66e0ff9f6020b1aa0b
72,72,-0.7444922063270066,20c69b0fcc25525e5b5b9cabc4a27653,3f1d208a85ba1e71ebff82ab7f62a2eb,5c1e29f902c3ad66e0ff9f6020b1aa0b
73,73,-0.2761529167930551,e9d15d70c2ca6f1b23fb0bce37c4a179,e0819c570f6e750636fa5afa59077331,5c1e29f902c3ad66e0ff9f6020b1aa0b
74,74,-0.3430585295836196,c07e0d7b92c664f8ce996734c9d10f43,2e376fb0e448c316fbad256361e64826,f56faf88e4759846197592d0216dd55b
75,75,-0.43226601330437225,c07e0d7b92c664f8ce996734c9d10f43,67503f4af781d4037a8bac5e22549edd,5c1e29f902c3ad66e0ff9f6020b1aa0b
76,76,-0.6106809807458776,957b757e92e33b8c738ce9fb2be69e5d,28565824d4122556bd8a3425e27b6bb5,f56faf88e4759846197592d0216dd55b
77,77,-1.056718399349641,957b757e92e33b8c738ce9fb2be69e5d,28565824d4122556bd8a3425e27b6bb5,f56faf88e4759846197592d0216dd55b
78,78,-0.5883791098156894,957b757e92e33b8c738ce9fb2be69e5d,baf3941793166b612fd495e7ee5f9111,f56faf88e4759846197592d0216dd55b
79,79,-0.9006053028383237,957b757e92e33b8c738ce9fb2be69e5d,442bcacbbc3fd38e7b34422cd1885706,f56faf88e4759846197592d0216dd55b
